interaction,direction,correspondent_id,datetime,call_duration
text,in,3c8755833b2cd0c44a548a917af10b6664e54501,2010-07-24 09:42:35,
text,in,51eac6b471a284d3341d8c0c63d0f1a286262a18,2010-07-27 15:21:18,
text,in,7ad8ec0dd168265c2b5a801a7b535d33ccc383af,2010-08-15 15:07:37,
text,in,7ad8ec0dd168265c2b5a801a7b535d33ccc383af,2010-08-15 15:05:49,
text,out,7ad8ec0dd168265c2b5a801a7b535d33ccc383af,2010-08-15 15:07:06,
text,in,1c7cf447fa07e3d511c8972215165d23981f2930,2010-08-23 09:24:02,
text,in,1c7cf447fa07e3d511c8972215165d23981f2930,2010-08-23 09:15:36,
text,out,1c7cf447fa07e3d511c8972215165d23981f2930,2010-08-23 09:22:36,
text,in,b19dc177a07ce563e09b457f13bf5a673ddfbba1,2010-08-25 09:03:19,
text,in,51eac6b471a284d3341d8c0c63d0f1a286262a18,2010-08-27 08:44:24,
text,in,sp10-01-18,2010-09-04 17:44:02,
text,in,sp10-01-18,2010-09-04 17:43:35,
text,in,sp10-01-18,2010-09-04 16:45:12,
text,out,sp10-01-18,2010-09-04 17:26:47,
text,in,sp10-01-18,2010-09-20 19:27:25,
text,in,sp10-01-18,2010-09-21 23:39:30,
text,in,sp10-01-18,2010-09-21 23:39:21,
text,in,sp10-01-18,2010-09-30 17:20:48,
text,in,cc02733118ed621ccde790445b59b8372e018a5d,2010-10-22 21:29:11,
text,in,3de808ab2a5d3236f46b803efe0a20fbe77e7e89,2011-01-05 20:52:33,
text,in,c287765902bdc640af617d0b96c4328cf4c81c6a,2011-01-23 17:38:54,
text,out,c287765902bdc640af617d0b96c4328cf4c81c6a,2011-01-23 17:43:46,
text,in,3de808ab2a5d3236f46b803efe0a20fbe77e7e89,2011-01-25 12:26:20,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-05 09:15:12,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-05 09:03:35,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-05 09:02:37,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-05 09:14:15,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-07 12:12:48,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-07 12:31:09,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-24 08:36:29,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-24 08:34:45,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-02-24 08:36:11,
text,in,51eac6b471a284d3341d8c0c63d0f1a286262a18,2011-02-28 17:08:06,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-19 21:25:18,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-19 16:29:26,
text,out,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-26 11:21:51,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-27 17:28:45,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-27 17:24:40,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-27 17:18:49,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-27 17:09:14,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-27 17:31:06,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-27 17:26:45,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-03-27 17:19:28,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-04-05 09:27:28,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-04-05 10:28:39,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-04-12 16:40:09,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-04-12 18:17:48,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-04-12 18:13:40,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-04-23 11:03:27,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-04-23 11:48:02,
text,in,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-05-09 09:40:06,
text,out,46d8c7dc5cd3356d0c2b17bb93e9ff0f7d10b6c5,2011-05-09 10:01:22,
call,in,1531c09623d312a15cd6115343fc804d97cc5a09,2011-03-04 15:51:56,266
call,out,1531c09623d312a15cd6115343fc804d97cc5a09,2011-03-04 15:40:44,28
call,out,fa10-01-04,2011-03-04 15:39:14,35
call,out,1531c09623d312a15cd6115343fc804d97cc5a09,2011-03-04 15:38:41,4
call,out,1531c09623d312a15cd6115343fc804d97cc5a09,2011-03-04 14:51:04,29
call,in,9292e57b088fdf3780b3779ee62a28338a749dc4,2011-03-04 11:33:40,0
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-10 22:09:37,0
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-11 18:29:16,0
call,in,a8fd0a2e8f7afa99fa8c7043aacfe68b68253849,2011-03-11 15:45:09,348
call,out,sp10-01-18,2011-03-11 15:44:49,6
call,out,sp10-01-18,2011-03-11 15:42:58,80
call,out,sp10-01-18,2011-03-12 15:21:59,40
call,out,d5f21963f21c0eb87e2c8ca1958d43bc87550188,2011-03-13 13:34:03,373
call,in,a8fd0a2e8f7afa99fa8c7043aacfe68b68253849,2011-03-18 15:03:10,57
call,in,206632c7ba13d0c7ea7f2a771e0f520c1c14a84,2011-03-20 17:23:55,0
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-26 15:06:53,0
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-26 15:03:45,0
call,in,sp10-01-18,2011-03-28 15:17:19,156
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-29 17:01:48,0
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-29 17:01:28,0
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-29 17:00:59,0
call,out,40885d4f6aa4a80f433958e4a7c6939e3c0d1e84,2011-03-29 15:50:37,735
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-03-29 15:47:19,0
call,out,40885d4f6aa4a80f433958e4a7c6939e3c0d1e84,2011-03-30 18:07:41,846
call,out,40885d4f6aa4a80f433958e4a7c6939e3c0d1e84,2011-03-30 18:06:40,37
call,out,e76226a3470c3d81e1e02d82eece6deab412309c,2011-03-30 17:15:43,78
call,in,206632c7ba13d0c7ea7f2a771e0f520c1c14a84,2011-04-12 23:27:39,3586
call,out,4c5ad7c2b9b0b22bb8c70454cab3d957a67a5c37,2011-04-12 22:46:37,155
call,in,4460dee8d6f8ed2d704826235eb44cef6e0818f,2011-04-12 20:26:36,480
call,out,4460dee8d6f8ed2d704826235eb44cef6e0818f,2011-04-12 20:20:13,39
call,in,4c5ad7c2b9b0b22bb8c70454cab3d957a67a5c37,2011-04-13 09:24:49,24
call,out,4460dee8d6f8ed2d704826235eb44cef6e0818f,2011-04-13 09:22:01,57
call,in,4460dee8d6f8ed2d704826235eb44cef6e0818f,2011-04-13 09:21:45,0
call,in,4460dee8d6f8ed2d704826235eb44cef6e0818f,2011-04-13 09:21:14,2
call,out,4460dee8d6f8ed2d704826235eb44cef6e0818f,2011-04-14 18:07:09,16
call,in,9dcbdc93632757f39a3dafb8149dba9eae4c5685,2011-04-15 13:17:06,21
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-04-22 10:17:05,0
call,in,206632c7ba13d0c7ea7f2a771e0f520c1c14a84,2011-04-22 09:58:42,902
call,in,a96b1ec8e5f6c8d25fbdd772350a841334b07b90,2011-04-22 21:14:07,26
call,in,a96b1ec8e5f6c8d25fbdd772350a841334b07b90,2011-04-22 21:13:24,0
call,in,9292e57b088fdf3780b3779ee62a28338a749dc4,2011-04-27 10:59:05,0
call,in,af2f4f4a4726df0e23eecb54ecc8913f15e9ce73,2011-05-05 12:16:32,0
call,out,sp10-01-18,2011-05-07 14:01:01,444
call,out,e08ba3b6bb0028a0ccbc0cfe9d060b9d5d9d0e11,2011-05-07 13:59:52,17
call,in,8ac88cf9bb7513c4d9ece817402eb84cd5f208c,2011-05-08 18:19:10,0
call,out,sp10-01-18,2011-05-16 17:54:25,26
call,in,8c0e9bf11feca1773d839b3750e3d04a6bf4fc40,2011-05-24 10:36:35,0
