interaction,direction,correspondent_id,datetime,call_duration
text,in,b1726fe9c871e1323fdb8ef8427a0651b9dae0c9,2010-10-09 22:32:32,
text,in,f55c7467d65bcd25911e53d4ce450912d635d76a,2010-10-09 23:35:55,
text,out,fa10-01-70,2010-10-10 09:47:41,
text,in,fa10-01-70,2010-10-29 16:47:35,
text,in,fa10-01-70,2010-11-03 13:08:02,
text,in,e78f0a1de60f63f75f36fbd309f00040fb2e199b,2010-11-18 22:02:10,
text,in,3c20c9b983dab3eaaeecde5eca243fe866ab951,2010-11-21 15:05:45,
text,in,788c937ff6a9375027b7407af0e63f026b1e158d,2010-12-06 18:17:19,
text,in,3c20c9b983dab3eaaeecde5eca243fe866ab951,2010-12-10 00:35:45,
text,in,3c20c9b983dab3eaaeecde5eca243fe866ab951,2010-12-09 20:32:14,
text,out,3c20c9b983dab3eaaeecde5eca243fe866ab951,2010-12-10 00:32:02,
text,in,f5b6629a36762933c7cd6c97000aac0d45c2f7aa,2010-12-20 18:21:29,
text,in,779a3d49a9f8657ac8cf5cc09e6b696638d7335d,2010-12-25 03:46:06,
text,in,779a3d49a9f8657ac8cf5cc09e6b696638d7335d,2010-12-25 22:57:46,
text,out,a53e3805c78b4450075d993562a62cab97f38299,2010-12-26 17:50:16,
text,in,faa5b9cdaec1ec07a5b83e59770cff73fad50bad,2010-12-27 10:22:39,
text,out,a53e3805c78b4450075d993562a62cab97f38299,2010-12-26 21:18:50,
text,in,b0e4529d07b532c218017b62e3a1528e1972ed7a,2010-12-27 22:08:40,
text,out,a53e3805c78b4450075d993562a62cab97f38299,2010-12-27 10:30:16,
text,in,fc5293de3251b97e9f52d9b98309051247dd9b6a,2010-12-28 02:10:02,
text,in,f28495491d3129c89364bb78b905a93b3b07e613,2010-12-28 00:46:57,
text,in,1968a771289565b65dcf1ab6d7789e9e9d1be873,2010-12-27 22:49:12,
text,in,779a3d49a9f8657ac8cf5cc09e6b696638d7335d,2010-12-28 09:04:12,
text,in,779a3d49a9f8657ac8cf5cc09e6b696638d7335d,2010-12-28 07:36:43,
text,in,2f92fa2c74adce2506ef306ac7206c34c4c4aaee,2010-12-29 05:53:38,
text,in,2b2e1798acb9e89b18c0bd634fdd743ede12c2b9,2010-12-29 02:00:51,
text,in,779a3d49a9f8657ac8cf5cc09e6b696638d7335d,2010-12-30 04:07:01,
text,in,2f92fa2c74adce2506ef306ac7206c34c4c4aaee,2010-12-30 02:34:28,
text,in,56bfe9973c5314efcf1cd0bd7fcf17d6daf970cb,2010-12-29 21:46:26,
text,out,a53e3805c78b4450075d993562a62cab97f38299,2010-12-30 11:19:44,
text,in,f05fb1f43db62eb898e7398cc2d07332c115d606,2010-12-31 07:57:14,
text,in,e5b3a6321ffa1e461959ee894957c3206ec4fd64,2010-12-30 23:00:00,
text,in,6d070d791086f36d88da4c9088685428dc1753c6,2011-01-02 03:34:34,
text,in,b62b20c7864867bd879a2f53c7eb0f01a53bb937,2011-01-01 22:31:21,
text,in,15e99319643a75b35de4b52b982c62cbb956d5db,2011-01-01 21:39:24,
text,in,15e99319643a75b35de4b52b982c62cbb956d5db,2011-01-01 21:36:15,
text,in,6d070d791086f36d88da4c9088685428dc1753c6,2011-01-03 09:42:10,
text,in,2b2e1798acb9e89b18c0bd634fdd743ede12c2b9,2011-01-04 02:00:43,
text,in,3d57006b289595bcd68fcc1daba15b2c7be478b,2011-01-04 00:37:52,
text,in,28a135be5ee0d8d0f9cd0e27aa8a42fc83f2d694,2011-01-03 23:20:13,
text,in,779a3d49a9f8657ac8cf5cc09e6b696638d7335d,2011-01-04 19:44:09,
text,out,a53e3805c78b4450075d993562a62cab97f38299,2011-01-04 23:02:50,
text,out,a53e3805c78b4450075d993562a62cab97f38299,2011-01-04 19:31:34,
text,out,a53e3805c78b4450075d993562a62cab97f38299,2011-01-04 19:11:25,
