interaction,direction,correspondent_id,datetime,call_duration
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:21:19,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 06:17:24,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 06:17:09,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:41:51,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:31:29,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:25:58,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:25:33,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:22:59,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:35:03,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:30:14,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:29:59,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:28:44,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:24:35,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:23:28,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:22:17,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:22:00,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:25:30,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:24:11,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 13:20:18,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:19:47,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:17:28,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:13:40,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:13:07,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:12:00,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:08:30,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:04:29,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:24:44,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 13:21:50,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:20:53,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:18:38,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:18:25,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:15:36,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:14:42,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:14:27,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:14:22,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:13:14,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:12:40,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:11:20,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:11:00,
text,out,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-23 13:09:58,
text,out,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-23 13:09:46,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:07:16,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:07:13,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:06:59,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-23 13:00:09,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:54:46,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:50:35,
text,out,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-23 12:50:16,
text,in,b23253107c855de9a2ee7d0cefd8f0e3706e640a,2010-07-24 20:14:59,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-24 15:36:40,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-24 12:14:10,
text,out,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-24 19:11:22,
text,out,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-24 19:10:59,
text,out,37d0c9ccb6a853796ab2c7d4390d56b07bcccf81,2010-07-24 18:21:22,
text,out,8af57453efbbba56a1fc24581c375e1d541e4b72,2010-07-24 18:20:15,
text,out,8af57453efbbba56a1fc24581c375e1d541e4b72,2010-07-24 18:19:47,
text,out,7b6f81e7e9a3229bffe01567660aa6b027cc62b6,2010-07-24 18:17:19,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-24 12:15:01,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-24 12:11:25,
text,out,996c0b345c207b17032332082e73c7d924b21423,2010-07-23 17:43:03,
text,in,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-25 01:12:03,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-25 01:11:50,
text,out,f24b5744783d40535b56cd084872c575c40b81ba,2010-07-25 03:05:02,
text,in,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 14:53:40,
text,out,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 14:54:46,
text,out,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 14:52:20,
text,out,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 14:52:15,
text,in,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-25 16:19:42,
text,in,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 16:57:43,
text,out,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 16:59:26,
text,in,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 17:11:57,
text,in,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 17:11:22,
text,out,2a7c36640a207f9d1af0c2383e09ef02ab97c9e5,2010-07-25 17:12:28,
text,in,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-26 00:24:00,
text,out,276c2415609c699cd5ea4b7f5cb3a0aa038e79f2,2010-07-26 00:23:36,
text,in,8af57453efbbba56a1fc24581c375e1d541e4b72,2010-07-26 11:01:59,
text,in,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 19:39:45,
text,in,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 19:42:29,
text,in,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 22:45:41,
text,out,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 23:19:00,
text,out,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 23:18:54,
text,out,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 23:18:46,
text,out,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 23:18:40,
text,out,f7a8660fa793acc744daacbf54512adf118601ba,2010-07-26 22:47:05,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-27 16:48:18,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-27 16:46:53,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-27 16:45:47,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-27 16:45:31,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-27 16:43:55,
text,in,4b7ed07c78ea83b876af00dcca1b3c79b387c0c4,2010-07-27 15:41:40,
