datetime,interaction,direction,correspondent_id,call_duration
2011-06-29 13:30:58,call,out,41d41878b08f60803dd095aafd353893e8d934c2,130
2011-06-29 13:29:10,call,out,41d41878b08f60803dd095aafd353893e8d934c2,37
2011-06-29 13:28:24,call,out,82fb4648dd4a9afd457318aa27ed571488d1cee9,12
2011-06-29 11:31:39,call,out,c58b4ae7e2df5ec00695a7dc1ab29021ba132cec,1541
2011-06-29 10:31:31,call,out,b75060ceff5e41d3e04ceabdd276abeb3043cb66,44
2011-06-29 10:30:58,call,out,5bccfd43f89c2cfe94e13461b5f5071339e04bf4,0
2011-06-29 10:30:37,call,out,b75060ceff5e41d3e04ceabdd276abeb3043cb66,10
2011-06-28 15:56:56,call,out,fa10-01-02,110
2011-06-28 15:53:55,call,in,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,126
2011-06-28 15:53:03,call,out,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,7
2011-06-28 15:24:21,call,out,fa10-01-02,1536
2011-06-27 16:33:23,call,out,38d3520ac0758df43dbc28f3b2384bbf8d3e3e1d,1504
2011-06-27 16:32:28,call,out,38d3520ac0758df43dbc28f3b2384bbf8d3e3e1d,42
2011-06-27 15:24:59,call,in,e2e330c2ac091bef09c11bc92ad6403acdbc36e6,151
2011-06-27 15:06:38,call,out,38d3520ac0758df43dbc28f3b2384bbf8d3e3e1d,126
2011-06-27 14:44:55,call,out,fa10-01-02,60
2011-06-27 14:26:27,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,251
2011-06-27 14:00:16,call,out,fa10-01-01,41
2011-06-27 13:58:20,call,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,83
2011-06-27 13:47:34,call,out,9fc0a99c2592dcc4f0874ba98f23438e1e8a4e8d,9
2011-06-27 13:39:25,call,out,c972cdbb671a6e21f177347eef1a3ace89b612cb,18
2011-06-27 13:09:31,call,out,9fc0a99c2592dcc4f0874ba98f23438e1e8a4e8d,0
2011-06-27 12:52:22,call,out,741d9ac13752280c487701031b665df5e670b755,102
2011-06-27 12:26:23,call,in,c0d7c2738403f31a2ffc2aff862359d3bf29684e,11
2011-06-27 12:25:58,call,out,fa10-01-01,29
2011-06-27 11:49:09,call,out,fa10-01-02,210
2011-06-27 11:39:25,call,out,6aa63e55fa3db889dfedfd4cb4d30dcf4a9e6499,0
2011-06-27 11:36:58,call,out,992fbe3280a6ccfac5fdf8b60699b0977f05699b,87
2011-06-27 11:19:18,call,out,35cefc2eb02befb02d52d5603781aa84863e6f8e,353
2011-06-27 11:13:42,call,out,7f271caf15fedf96116f3830d1705ba40bec7eab,269
2011-06-27 11:08:18,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,112
2011-06-27 11:04:14,call,out,3a9f863309e5111ff1a3a4b4d017ae6de9bc740d,95
2011-06-27 10:57:30,call,out,b99fb651300a7ada38171e058980a657adfb91e4,348
2011-06-27 10:56:56,call,out,251812d4af8810206a8e0c50d5d4dd01e28c883,0
2011-06-27 10:56:05,call,out,2a0843b03673125e0e1743a25c1bbebdfbe24a91,0
2011-06-27 10:39:59,call,out,4e7197c9e5536f29c42b26943d0eef4c549cec70,836
2011-06-27 10:33:31,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,21
2011-06-27 10:25:36,call,out,4c823c9dc7b21663ab2f84f64d4eafb426ede2d4,332
2011-06-27 10:23:39,call,out,566985fb11c3b790a86aa1b993f3988df08eb307,63
2011-06-27 10:20:55,call,in,fa10-01-02,33
2011-06-27 10:03:47,call,out,251812d4af8810206a8e0c50d5d4dd01e28c883,186
2011-06-27 09:58:23,call,out,b99fb651300a7ada38171e058980a657adfb91e4,219
2011-06-27 09:42:10,call,out,fa10-01-02,7
2011-06-27 09:41:29,call,out,fa10-01-02,3
2011-06-27 09:00:44,call,out,de8de710f7dfb33845efc0a9fdfd3da2d1d020e0,2
2011-06-26 21:01:52,call,in,76401416f0a8b9a4da3a89fa9081f543fb414e8,37
2011-06-26 20:16:32,call,out,fa10-01-01,28
2011-06-26 18:15:22,call,in,b0d552b3cdcb4531947579519612a87a893630d5,508
2011-06-26 17:44:26,call,out,fa10-01-02,0
2011-06-26 17:29:31,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,468
2011-06-26 16:47:55,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,50
2011-06-26 13:29:11,call,out,76401416f0a8b9a4da3a89fa9081f543fb414e8,25
2011-06-25 19:01:44,call,out,a6cc78318b585ccb40ebb29c4d2840270ee1aeb0,0
2011-06-25 17:29:30,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,203
2011-06-25 14:18:30,call,out,fa10-01-01,78
2011-06-25 14:02:50,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,370
2011-06-25 13:56:57,call,out,a95763619d18c324c08011333e93c55d804d4503,318
2011-06-25 13:54:43,call,out,4c823c9dc7b21663ab2f84f64d4eafb426ede2d4,78
2011-06-25 13:53:43,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,19
2011-06-25 13:50:02,call,out,f90dfbd98050e09d9fb34b21798cd57ff8ae16aa,110
2011-06-25 12:42:43,call,in,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,23
2011-06-25 12:38:10,call,out,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,5
2011-06-25 12:24:01,call,out,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,15
2011-06-25 12:13:49,call,out,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,0
2011-06-25 10:07:53,call,out,897d292804f6e20f7b53725fd4a97cfedf775960,66
2011-06-25 09:52:27,call,out,f7c06272883e44489768ded29c01a3d80ee5923a,13
2011-06-25 09:19:46,call,out,50cb73f207b47385a34319d274de92488dc4ad3e,42
2011-06-25 09:16:21,call,out,8c97f22e6838bcc3f4a4b42e7e33e328226ff228,57
2011-06-25 09:09:13,call,out,50cb73f207b47385a34319d274de92488dc4ad3e,304
2011-06-25 08:58:44,call,out,8c97f22e6838bcc3f4a4b42e7e33e328226ff228,94
2011-06-25 08:56:34,call,out,cc2e21bdb808645f3dfb3d6fa97206d1532e3ce,41
2011-06-25 08:52:22,call,out,8c97f22e6838bcc3f4a4b42e7e33e328226ff228,205
2011-06-24 17:54:11,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,33
2011-06-24 17:47:51,call,out,fa10-01-02,92
2011-06-24 17:04:07,call,out,a749634076677d7655ea5bf4c3e8039ae5ab2bf9,178
2011-06-24 17:03:33,call,out,a749634076677d7655ea5bf4c3e8039ae5ab2bf9,4
2011-06-24 16:57:39,call,out,e2e330c2ac091bef09c11bc92ad6403acdbc36e6,149
2011-06-24 16:56:43,call,out,a749634076677d7655ea5bf4c3e8039ae5ab2bf9,23
2011-06-24 16:55:23,call,out,e2e330c2ac091bef09c11bc92ad6403acdbc36e6,65
2011-06-24 16:33:29,call,out,330064dd14a57f1469320ce403c4999a14761951,108
2011-06-24 16:27:20,call,out,330064dd14a57f1469320ce403c4999a14761951,0
2011-06-24 16:23:22,call,in,e2e330c2ac091bef09c11bc92ad6403acdbc36e6,54
2011-06-24 16:22:01,call,out,a749634076677d7655ea5bf4c3e8039ae5ab2bf9,39
2011-06-24 16:14:48,call,out,a749634076677d7655ea5bf4c3e8039ae5ab2bf9,130
2011-06-24 16:03:09,call,in,e2e330c2ac091bef09c11bc92ad6403acdbc36e6,96
2011-06-24 15:12:02,call,in,fa10-01-02,30
2011-06-24 15:07:15,call,out,539a35726e02321bcd330832763cdd2fdbca727a,265
2011-06-24 14:44:41,call,out,fa10-01-01,22
2011-06-24 14:13:10,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,387
2011-06-24 14:12:06,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,28
2011-06-24 14:01:38,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,586
2011-06-24 13:32:02,call,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,305
2011-06-24 12:57:42,call,in,f64458976821fbb53556eb67567d650e9990fec3,303
2011-06-24 12:57:13,call,in,f64458976821fbb53556eb67567d650e9990fec3,8
2011-06-24 12:56:39,call,in,f64458976821fbb53556eb67567d650e9990fec3,3
2011-06-24 12:30:44,call,out,38d3520ac0758df43dbc28f3b2384bbf8d3e3e1d,402
2011-06-24 12:04:58,call,out,6647cedee25320f3e559e1155c8b29fb8e5fb01d,26
2011-06-24 12:04:35,call,out,341b02100b6792f5c93c2f7853562abf4e96a0c5,0
2011-06-24 12:01:27,call,out,fa10-01-01,147
2011-06-24 11:27:45,call,out,e2e330c2ac091bef09c11bc92ad6403acdbc36e6,234
2011-06-24 09:47:59,call,in,2f887be79ef4af549e0e086055072f74ca523f45,6
2011-06-24 08:52:25,call,out,fa10-01-01,21
2011-06-24 08:46:16,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,49
2011-06-24 08:42:26,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,74
2011-06-24 08:41:29,call,in,5b64b39192d9cda7ceea4114b28d4b5032c24a,37
2011-06-24 08:35:04,call,out,14603248b78cde2669a47a1dd8f302e9991c5807,46
2011-06-24 08:25:52,call,out,14603248b78cde2669a47a1dd8f302e9991c5807,18
2011-06-23 21:48:45,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,1734
2011-06-23 21:43:53,call,out,3ea2d0325e59efc80fcf25775be2c6c8d45a410a,18
2011-06-30 14:45:39,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,0
2011-06-30 14:44:29,call,out,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,3
2011-06-30 15:07:28,call,out,60360ff1da556d7500b625c70eed86243377a8b1,762
2011-06-30 15:02:38,call,out,fa10-01-01,265
2011-06-30 15:45:08,call,in,d0ba8ea0938e02dc8b2a8c3e997d85e70e0b34b6,133
2011-06-30 16:26:21,call,out,a62646e01428e1e969ce0f6a94837af8d16d430,30
2011-06-30 16:24:40,call,out,c6382203ece646d95702f254050be0c8506090ae,36
2011-06-30 16:55:30,call,out,50cb73f207b47385a34319d274de92488dc4ad3e,7
2011-06-30 16:49:56,call,out,50cb73f207b47385a34319d274de92488dc4ad3e,21
2011-06-30 16:43:04,call,out,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,4
2011-06-30 17:09:04,call,out,729e192895a72ed8b1ea05d4167ebb47d65db97f,31
2011-06-30 18:47:27,call,out,f90dfbd98050e09d9fb34b21798cd57ff8ae16aa,106
2011-07-01 07:14:37,call,in,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,99
2011-07-01 08:31:31,call,in,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,20
2011-07-01 11:26:25,call,out,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,4
2011-07-01 11:57:07,call,in,9d1a94d0b18d3ae23f923e28f937010a7b3dcf19,78
2011-07-01 11:43:29,call,out,50cb73f207b47385a34319d274de92488dc4ad3e,60
2011-07-01 14:35:55,call,in,4b59aa5179cb3d8cb8b47ecd45f0af29b236f078,311
2011-07-01 17:45:15,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,8
2011-07-04 14:37:39,call,out,4f336852fd2ae9f0faa434741bced82b1e4763c4,48
2011-07-04 13:19:13,call,out,fa10-01-01,41
2011-07-04 13:18:20,call,out,4f336852fd2ae9f0faa434741bced82b1e4763c4,29
2011-07-04 12:50:43,call,in,a2a947622c5a0ab83858e198d2aaabd172e88d75,67
2011-07-04 11:20:58,call,out,fa10-01-02,819
2011-07-04 09:47:34,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,1510
2011-07-04 09:40:22,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,83
2011-07-04 09:08:00,call,out,193696222d4033239f4991e1b6e5e062a4ae2a18,74
2011-07-04 09:00:28,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,354
2011-07-04 08:47:52,call,out,4f336852fd2ae9f0faa434741bced82b1e4763c4,226
2011-07-04 08:22:59,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,115
2011-07-04 08:19:18,call,out,4f336852fd2ae9f0faa434741bced82b1e4763c4,80
2011-07-04 07:53:41,call,in,a2a947622c5a0ab83858e198d2aaabd172e88d75,80
2011-07-04 07:16:07,call,out,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,756
2011-07-04 01:07:48,call,in,a2a947622c5a0ab83858e198d2aaabd172e88d75,0
2011-07-04 01:07:21,call,out,113836f8724951c11c24209209fd5f022112dd38,2
2011-07-04 01:07:02,call,out,113836f8724951c11c24209209fd5f022112dd38,7
2011-07-04 00:27:35,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,209
2011-07-03 23:55:07,call,in,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,256
2011-07-03 22:53:06,call,out,755c757ef03bac263ec2bbaa5eb17c034fd6f559,421
2011-07-03 22:48:58,call,out,755c757ef03bac263ec2bbaa5eb17c034fd6f559,237
2011-07-03 22:42:42,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,14
2011-07-03 22:30:43,call,out,755c757ef03bac263ec2bbaa5eb17c034fd6f559,278
2011-07-03 22:26:46,call,in,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,213
2011-07-03 22:26:05,call,out,755c757ef03bac263ec2bbaa5eb17c034fd6f559,14
2011-07-03 22:25:58,call,out,76233150d75c764b418e5c83708574c0f676f193,0
2011-07-03 22:09:52,call,out,76233150d75c764b418e5c83708574c0f676f193,956
2011-07-03 22:07:36,call,out,fa10-01-01,51
2011-07-03 22:00:34,call,in,755c757ef03bac263ec2bbaa5eb17c034fd6f559,391
2011-07-03 21:44:53,call,out,76233150d75c764b418e5c83708574c0f676f193,1129
2011-07-03 21:42:24,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,112
2011-07-02 20:05:31,call,out,992fbe3280a6ccfac5fdf8b60699b0977f05699b,621
2011-07-02 18:31:26,call,in,fa10-01-02,232
2011-07-02 14:02:16,call,in,b0d552b3cdcb4531947579519612a87a893630d5,647
2011-07-02 14:01:51,call,out,fa10-01-02,0
2011-07-02 09:50:21,call,out,fa10-01-02,0
2011-07-02 09:49:51,call,out,fa10-01-02,11
2011-07-04 21:48:27,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,87
2011-07-04 21:47:34,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,81
2011-07-04 21:46:05,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,28
2011-07-04 21:43:53,call,out,fa10-01-01,114
2011-07-04 21:40:57,call,in,fa10-01-02,68
2011-07-04 16:51:06,call,in,c6382203ece646d95702f254050be0c8506090ae,746
2011-07-04 16:18:00,call,out,a2a947622c5a0ab83858e198d2aaabd172e88d75,69
2011-07-04 15:30:20,call,in,a62646e01428e1e969ce0f6a94837af8d16d430,654
2011-07-04 15:17:32,call,out,3ea2d0325e59efc80fcf25775be2c6c8d45a410a,673
2011-07-04 15:13:36,call,out,3ea2d0325e59efc80fcf25775be2c6c8d45a410a,214
2011-07-04 22:57:08,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,166
2011-07-04 22:54:58,call,in,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,42
2011-07-04 23:18:36,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,88
2011-07-04 23:34:48,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,26
2011-07-04 23:33:40,call,out,fa10-01-02,22
2011-07-05 00:13:37,call,out,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,16
2011-07-05 10:00:47,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,135
2011-07-05 09:53:47,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,89
2011-07-05 09:28:11,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,82
2011-07-05 09:15:59,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,25
2011-07-05 09:11:59,call,out,fa10-01-01,22
2011-07-05 09:11:22,call,out,fa10-01-01,0
2011-07-05 14:12:03,call,out,fa10-01-02,26
2011-07-05 14:11:13,call,out,fa10-01-02,9
2011-07-05 15:04:20,call,in,fa10-01-02,302
2011-07-05 15:12:05,call,in,7a5a04cf39f053396963de5f6bd3b3a7b5228e6e,12
2011-07-05 17:03:20,call,out,8b795e2a86dbac1d81dd4d28659e6018991e6dfb,67
2011-07-05 17:23:33,call,in,b0d552b3cdcb4531947579519612a87a893630d5,41
2011-07-05 17:26:46,call,in,b0d552b3cdcb4531947579519612a87a893630d5,17
2011-07-05 18:37:04,call,in,b0d552b3cdcb4531947579519612a87a893630d5,27
2011-07-05 20:48:12,call,out,fa10-01-01,36
2011-07-05 21:05:47,call,in,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,380
2011-07-05 21:04:42,call,out,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,7
2011-07-05 21:22:41,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,76
2011-07-05 21:19:58,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,25
2011-07-05 21:19:35,call,out,b0d552b3cdcb4531947579519612a87a893630d5,0
2011-07-05 22:18:45,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,56
2011-07-05 22:13:56,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,3
2011-07-05 22:09:00,call,out,fa10-01-02,160
2011-07-05 22:59:40,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,41
2011-07-05 22:59:17,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,6
2011-07-06 01:55:58,call,out,fa10-01-02,0
2011-07-06 02:59:47,call,out,fa10-01-02,408
2011-07-06 12:07:45,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,47
2011-07-14 09:54:05,call,out,de8de710f7dfb33845efc0a9fdfd3da2d1d020e0,7
2011-07-14 07:22:28,call,out,34b868603ad1fe001378e9fb700cdbe3d06079a8,319
2011-07-14 07:20:11,call,out,34b868603ad1fe001378e9fb700cdbe3d06079a8,122
2011-07-14 07:19:06,call,out,b99fb651300a7ada38171e058980a657adfb91e4,20
2011-07-14 06:49:51,call,out,b99fb651300a7ada38171e058980a657adfb91e4,44
2011-07-13 22:44:45,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,2569
2011-07-13 22:06:12,call,in,fa10-01-02,53
2011-07-13 21:54:13,call,in,fa10-01-02,46
2011-07-13 21:51:10,call,in,fa10-01-02,95
2011-07-13 21:29:10,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,834
2011-07-13 21:14:32,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,191
2011-07-13 21:14:11,call,in,daa9dece01c48da4635bf5f250142cfb6577d822,0
2011-07-13 20:41:14,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,90
2011-07-13 20:38:37,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,3
2011-07-13 20:30:54,call,out,daa9dece01c48da4635bf5f250142cfb6577d822,80
2011-07-13 16:42:52,call,in,fa10-01-02,50
2011-07-13 15:43:24,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,113
2011-07-13 15:36:49,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,5
2011-07-13 15:11:53,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,55
2011-07-13 14:18:24,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,150
2011-07-13 13:57:56,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,13
2011-07-13 13:51:32,call,in,f211f5f9e32265143424d8b4228a8f0a1525ff2d,195
2011-07-13 12:16:32,call,out,f211f5f9e32265143424d8b4228a8f0a1525ff2d,23
2011-07-13 12:15:10,call,out,fa10-01-01,36
2011-07-13 12:12:49,call,in,b41cc6539d6cf6de99f28ab65d6a6dec0b3753fa,120
2011-07-13 11:59:29,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,165
2011-07-13 11:57:30,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,13
2011-07-13 11:57:20,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,0
2011-07-13 10:44:15,call,in,4265a535657c49c769fb8442946d6c570be39036,14
2011-07-13 10:42:49,call,out,a95763619d18c324c08011333e93c55d804d4503,79
2011-07-13 10:42:21,call,out,b75060ceff5e41d3e04ceabdd276abeb3043cb66,3
2011-07-13 00:49:51,call,out,9e13ddbb847fb3a664f0d0e7cf0c7d8956e66919,815
2011-07-12 23:24:04,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,15
2011-07-12 23:06:06,call,out,3110729a165c8ee76671cbc56bfc83478cf80cb8,1037
2011-07-12 23:04:14,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,81
2011-07-12 22:53:36,call,out,3110729a165c8ee76671cbc56bfc83478cf80cb8,608
2011-07-12 22:52:22,call,out,fa10-01-01,39
2011-07-12 22:51:47,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,13
2011-07-12 21:18:46,call,out,3110729a165c8ee76671cbc56bfc83478cf80cb8,29
2011-07-12 21:14:10,call,out,fa10-01-01,13
2011-07-12 21:01:56,call,in,fa10-01-02,140
2011-07-12 20:22:42,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,11
2011-07-12 20:04:40,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,199
2011-07-12 17:38:46,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,106
2011-07-12 00:26:38,call,out,fa10-01-02,14
2011-07-12 00:25:41,call,out,fa10-01-02,3
2011-07-11 21:54:49,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,46
2011-07-11 21:41:48,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,492
2011-07-11 21:33:06,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,36
2011-07-11 21:32:18,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,16
2011-07-11 21:11:58,call,out,fa10-01-02,3497
2011-07-11 21:10:14,call,out,fa10-01-02,2
2011-07-11 21:08:37,call,out,a95763619d18c324c08011333e93c55d804d4503,37
2011-07-11 21:02:58,call,out,b75060ceff5e41d3e04ceabdd276abeb3043cb66,9
2011-07-11 17:33:20,call,in,ead1de0e5518ef559314b124d1bfe0bd8cec0b4a,77
2011-07-11 16:34:49,call,in,fa10-01-02,1015
2011-07-11 14:08:36,call,in,8ad556e3082a80f909a045e0e5f6b07e0228fce5,1500
2011-07-11 13:00:47,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,61
2011-07-11 12:56:33,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,29
2011-07-11 12:20:33,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,59
2011-07-11 11:52:07,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,142
2011-07-10 21:38:57,call,out,b75060ceff5e41d3e04ceabdd276abeb3043cb66,3
2011-07-10 21:38:41,call,out,5bccfd43f89c2cfe94e13461b5f5071339e04bf4,0
2011-07-10 21:38:28,call,out,b75060ceff5e41d3e04ceabdd276abeb3043cb66,3
2011-07-10 20:26:57,call,out,fa10-01-02,2699
2011-07-10 19:49:29,call,out,fa10-01-01,398
2011-07-10 19:41:40,call,out,fa10-01-01,229
2011-07-10 18:33:11,call,in,356a192b7913b04c54574d18c28d46e6395428ab,169
2011-07-10 16:54:34,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,25
2011-07-10 14:05:13,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,79
2011-07-10 10:01:16,call,out,fa10-01-02,3
2011-07-10 09:56:08,call,out,fa10-01-02,3
2011-07-10 09:47:59,call,out,fa10-01-02,8
2011-07-10 09:47:50,call,out,591dacb91bcdc039eb09585d19157840b267553d,0
2011-07-10 09:47:03,call,out,fa10-01-02,3
2011-07-10 09:46:18,call,out,fa10-01-02,3
2011-07-10 09:45:58,call,out,591dacb91bcdc039eb09585d19157840b267553d,0
2011-07-10 09:42:25,call,out,fa10-01-02,27
2011-07-10 09:40:49,call,out,fa10-01-02,6
2011-07-10 09:33:18,call,out,fa10-01-02,8
2011-07-10 09:31:43,call,out,fa10-01-01,16
2011-07-10 09:27:32,call,out,fa10-01-01,27
2011-07-10 09:19:22,call,in,fa10-01-02,457
2011-07-09 22:06:02,call,out,f79e1a8eec03a3331a513bcaf4afaef677c1a2d7,559
2011-07-09 21:39:11,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,20
2011-07-09 19:54:47,call,out,fa10-01-02,1451
2011-07-09 19:52:37,call,out,38dd80f0093818c2e22dc92d19db0baa08c4e09c,113
2011-07-09 19:08:51,call,in,fa10-01-02,2036
2011-07-09 18:56:25,call,out,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,70
2011-07-09 15:23:09,call,in,58abf4efbbbcd7de935c8243482a790a73c6661b,64
2011-07-09 14:10:46,call,out,fa10-01-01,34
2011-07-09 13:53:11,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,3
2011-07-09 13:36:20,call,out,b8bc40aefbb724dfbacb3fd296cbb10b2dd35a85,0
2011-07-09 13:35:48,call,out,bdb27b6218a2ca5cfcf9458893233170adebaa80,0
2011-07-09 08:35:01,call,out,fa10-01-02,480
2011-07-09 08:34:09,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,9
2011-07-09 00:06:15,call,out,b8bc40aefbb724dfbacb3fd296cbb10b2dd35a85,0
2011-07-08 22:49:08,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,145
2011-07-08 22:12:01,call,out,b8bc40aefbb724dfbacb3fd296cbb10b2dd35a85,0
2011-07-08 22:07:31,call,out,b8bc40aefbb724dfbacb3fd296cbb10b2dd35a85,0
2011-07-08 22:06:13,call,out,b8bc40aefbb724dfbacb3fd296cbb10b2dd35a85,0
2011-07-08 21:36:40,call,out,b8bc40aefbb724dfbacb3fd296cbb10b2dd35a85,0
2011-07-08 21:21:46,call,out,4cad56dd7bec8df2e8a27c8647ac9f94f94e7993,810
2011-07-08 19:03:33,call,in,c1df5f2f0ab4dcb54db3f4b33a8c2ae938ce2071,407
2011-07-08 18:42:32,call,out,4cad56dd7bec8df2e8a27c8647ac9f94f94e7993,246
2011-07-08 17:55:20,call,out,58abf4efbbbcd7de935c8243482a790a73c6661b,55
2011-07-08 16:30:16,call,out,fa10-01-01,46
2011-07-08 16:16:32,call,out,fa10-01-02,783
2011-07-08 11:48:56,call,out,591dacb91bcdc039eb09585d19157840b267553d,70
2011-07-08 11:47:58,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,7
2011-07-08 11:46:55,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,34
2011-07-08 09:48:09,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,538
2011-07-08 09:47:24,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,2
2011-07-08 09:47:07,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,3
2011-07-08 09:46:29,call,in,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,21
2011-07-08 09:45:26,call,out,270f6d0bcb405467fe26cc2b3942077f1c1cb1f9,3
2011-07-08 03:34:00,call,out,fa10-01-02,92
