interaction,direction,correspondent_id,datetime,call_duration
text,in,sp10-01-49,2010-07-23 13:59:20,
text,in,sp10-01-49,2010-07-23 13:59:15,
text,in,sp10-01-49,2010-07-23 13:48:03,
text,in,sp10-01-49,2010-07-23 13:31:06,
text,in,sp10-01-49,2010-07-23 13:04:49,
text,in,sp10-01-49,2010-07-23 13:01:35,
text,in,sp10-01-49,2010-07-23 13:00:08,
text,out,sp10-01-49,2010-07-23 13:57:52,
text,out,sp10-01-49,2010-07-23 13:33:47,
text,out,sp10-01-49,2010-07-23 13:02:01,
text,out,sp10-01-49,2010-07-23 13:00:51,
text,in,sp10-01-49,2010-07-23 20:27:53,
text,in,sp10-01-49,2010-07-24 10:24:28,
text,in,sp10-01-49,2010-07-24 10:10:43,
text,in,sp10-01-49,2010-07-24 07:50:12,
text,out,sp10-01-49,2010-07-24 10:11:18,
text,out,sp10-01-49,2010-07-24 07:49:09,
text,in,sp10-01-07,2010-07-25 12:02:01,
text,in,sp10-01-07,2010-07-25 11:01:06,
text,in,sp10-01-07,2010-07-25 09:57:34,
text,out,sp10-01-07,2010-07-25 12:03:58,
text,out,sp10-01-07,2010-07-25 09:54:51,
text,in,sp10-01-07,2010-07-25 12:26:50,
text,out,sp10-01-07,2010-07-25 12:18:19,
text,in,sp10-01-49,2010-07-26 11:48:30,
text,in,sp10-01-49,2010-07-26 11:47:06,
text,in,sp10-01-38,2010-07-26 10:18:23,
text,in,sp10-01-38,2010-07-26 10:18:13,
text,out,sp10-01-49,2010-07-26 11:47:54,
text,out,sp10-01-38,2010-07-26 10:19:04,
text,in,sp10-01-07,2010-07-26 21:08:07,
text,out,sp10-01-07,2010-07-26 19:26:10,
text,in,sp10-01-07,2010-07-27 18:45:07,
text,in,sp10-01-07,2010-07-27 18:34:33,
text,out,sp10-01-07,2010-07-27 18:46:11,
text,out,sp10-01-07,2010-07-27 18:41:51,
text,out,sp10-01-07,2010-07-27 18:28:35,
text,out,sp10-01-49,2010-07-28 12:09:30,
text,in,sp10-01-49,2010-07-29 12:36:11,
text,out,sp10-01-07,2010-07-30 22:28:23,
text,in,sp10-01-49,2010-07-31 16:00:33,
text,in,sp10-01-07,2010-07-31 09:11:27,
text,out,sp10-01-07,2010-07-31 10:13:47,
text,in,sp10-01-07,2010-08-01 18:02:19,
text,out,sp10-01-07,2010-08-01 18:05:04,
text,in,sp10-01-49,2010-08-02 12:26:56,
text,in,sp10-01-49,2010-08-02 12:26:49,
text,in,sp10-01-49,2010-08-03 11:12:03,
text,out,sp10-01-40,2010-08-03 20:24:23,
text,out,sp10-01-07,2010-08-03 20:22:32,
text,in,sp10-01-40,2010-08-04 00:04:45,
text,in,sp10-01-07,2010-08-03 23:30:08,
text,in,sp10-01-40,2010-08-04 07:07:58,
text,in,sp10-01-40,2010-08-04 06:38:33,
text,out,sp10-01-40,2010-08-04 06:37:48,
text,in,sp10-01-49,2010-08-04 22:51:21,
text,in,sp10-01-49,2010-08-04 22:33:49,
text,in,sp10-01-49,2010-08-04 22:33:39,
text,out,sp10-01-49,2010-08-04 22:34:34,
text,out,sp10-01-49,2010-08-04 22:28:39,
text,in,sp10-01-49,2010-08-12 12:18:58,
text,out,sp10-01-49,2010-08-12 12:18:17,
text,in,sp10-01-49,2010-08-13 01:21:06,
text,in,sp10-01-49,2010-08-13 01:20:55,
text,in,sp10-01-49,2010-08-13 01:19:06,
text,in,sp10-01-49,2010-08-13 01:17:44,
text,out,sp10-01-49,2010-08-13 01:19:35,
text,out,sp10-01-49,2010-08-13 01:18:13,
text,out,sp10-01-49,2010-08-13 01:17:04,
text,in,sp10-01-49,2010-08-14 22:22:41,
text,in,sp10-01-49,2010-08-14 21:45:15,
text,in,sp10-01-49,2010-08-14 21:45:04,
text,in,sp10-01-49,2010-08-14 21:25:38,
text,in,sp10-01-49,2010-08-14 21:23:59,
text,in,sp10-01-49,2010-08-14 21:02:56,
text,in,sp10-01-49,2010-08-14 18:57:35,
text,out,sp10-01-49,2010-08-14 22:16:50,
text,out,sp10-01-49,2010-08-14 21:46:15,
text,out,sp10-01-49,2010-08-14 21:37:45,
text,out,sp10-01-49,2010-08-14 21:24:51,
text,out,sp10-01-49,2010-08-14 21:07:28,
text,in,sp10-01-07,2010-08-16 23:43:43,
text,out,sp10-01-07,2010-08-17 00:58:25,
text,out,sp10-01-07,2010-08-17 12:32:49,
text,out,sp10-01-07,2010-08-17 12:15:15,
text,in,sp10-01-07,2010-08-17 18:41:17,
text,in,sp10-01-07,2010-08-17 17:13:24,
text,in,sp10-01-07,2010-08-17 17:11:37,
text,out,sp10-01-07,2010-08-17 18:59:33,
text,out,sp10-01-07,2010-08-17 18:21:31,
text,out,sp10-01-07,2010-08-17 17:05:08,
text,out,sp10-01-49,2010-08-18 11:24:19,
text,in,sp10-01-49,2010-08-18 16:02:35,
text,in,sp10-01-49,2010-08-18 15:44:11,
text,in,sp10-01-49,2010-08-18 15:08:35,
text,out,sp10-01-07,2010-08-18 18:48:22,
text,out,sp10-01-49,2010-08-18 15:59:40,
text,out,sp10-01-49,2010-08-18 15:27:28,
text,in,sp10-01-49,2010-08-19 10:52:00,
text,out,sp10-01-07,2010-08-19 09:56:32,
text,out,sp10-01-07,2010-08-19 09:55:44,
text,in,sp10-01-49,2010-08-20 08:43:16,
text,out,sp10-01-49,2010-08-20 08:51:35,
text,out,sp10-01-49,2010-08-20 08:28:39,
text,in,sp10-01-49,2010-08-20 12:08:21,
text,in,sp10-01-49,2010-08-20 11:22:09,
text,out,sp10-01-49,2010-08-20 12:08:49,
text,out,sp10-01-49,2010-08-20 11:23:35,
text,in,sp10-01-07,2010-08-22 19:50:02,
text,out,sp10-01-07,2010-08-22 19:47:14,
text,out,sp10-01-07,2010-08-22 19:53:48,
text,in,sp10-01-49,2010-08-23 10:54:08,
text,in,sp10-01-49,2010-08-23 08:31:13,
text,in,sp10-01-49,2010-08-23 08:30:55,
text,out,sp10-01-49,2010-08-23 10:27:43,
text,in,sp10-01-49,2010-08-23 16:02:40,
text,in,sp10-01-49,2010-08-23 13:23:28,
text,in,sp10-01-49,2010-08-23 12:24:32,
text,in,sp10-01-49,2010-08-23 18:41:06,
text,out,sp10-01-49,2010-08-23 16:05:22,
text,in,sp10-01-49,2010-08-23 21:35:54,
text,in,sp10-01-49,2010-08-23 22:05:04,
text,in,sp10-01-49,2010-08-23 22:04:53,
text,out,sp10-01-49,2010-08-23 22:01:49,
text,out,sp10-01-49,2010-08-24 08:06:39,
text,in,sp10-01-31,2010-08-24 22:29:07,
text,in,sp10-01-49,2010-08-24 17:31:52,
text,out,sp10-01-31,2010-08-24 20:15:39,
text,out,sp10-01-49,2010-08-24 17:43:44,
text,out,sp10-01-49,2010-08-24 17:31:11,
