interaction,direction,correspondent_id,datetime,call_duration
text,in,fa10-01-61,2010-11-05 11:29:26,
text,out,fa10-01-61,2010-12-14 16:05:44,
text,out,fa10-01-61,2010-12-14 12:20:32,
call,out,fa10-01-61,2011-02-18 14:26:46,0.0
call,out,fa10-01-61,2011-02-18 14:26:44,75.0
call,out,fa10-01-61,2011-02-19 14:23:33,18.0
call,out,fa10-01-61,2011-02-19 13:35:57,82.0
call,out,fa10-01-61,2011-02-21 15:51:15,32.0
call,out,fa10-01-61,2011-02-21 15:27:29,31.0
call,out,fa10-01-61,2011-02-21 15:23:07,35.0
call,out,fa10-01-61,2011-02-22 11:04:35,30.0
call,out,fa10-01-61,2011-02-23 16:20:42,34.0
call,out,fa10-01-61,2011-02-24 13:07:09,33.0
call,out,fa10-01-61,2011-02-25 09:33:41,29.0
call,out,fa10-01-61,2011-02-25 14:59:25,5.0
call,out,fa10-01-04,2011-02-26 16:49:02,0.0
call,out,fa10-01-61,2011-02-28 21:18:06,12.0
call,out,fa10-01-61,2011-02-28 13:51:40,40.0
call,out,fa10-01-61,2011-02-28 13:51:02,32.0
call,out,fa10-01-61,2011-02-28 11:20:25,65.0
call,in,fa10-01-61,2011-02-28 21:36:10,0.0
call,in,fa10-01-61,2011-03-02 18:31:01,8.0
call,out,fa10-01-61,2011-03-02 22:35:17,28.0
call,out,fa10-01-61,2011-03-03 11:13:00,22.0
call,out,fa10-01-61,2011-03-03 11:31:28,20.0
call,out,fa10-01-61,2011-03-05 14:20:19,51.0
call,out,fa10-01-61,2011-03-05 14:19:55,21.0
call,out,fa10-01-61,2011-03-05 13:11:16,106.0
call,out,fa10-01-61,2011-03-05 13:10:54,14.0
call,out,fa10-01-13,2011-03-07 00:42:09,2.0
call,out,fa10-01-61,2011-03-07 20:13:39,46.0
call,out,fa10-01-61,2011-03-07 17:42:46,32.0
call,in,fa10-01-61,2011-03-09 16:19:35,158.0
call,out,fa10-01-61,2011-03-09 15:55:40,32.0
call,out,fa10-01-61,2011-03-11 19:59:08,22.0
call,out,fa10-01-61,2011-03-11 15:32:50,54.0
call,out,fa10-01-56,2011-03-11 15:29:23,20.0
call,out,fa10-01-61,2011-03-12 17:44:22,22.0
call,out,fa10-01-61,2011-03-12 16:25:34,63.0
call,out,fa10-01-61,2011-03-12 15:02:54,36.0
call,out,fa10-01-61,2011-03-12 14:56:09,24.0
call,out,fa10-01-61,2011-03-12 11:36:22,22.0
call,out,fa10-01-61,2011-03-14 21:01:32,19.0
call,out,fa10-01-61,2011-03-14 19:02:21,24.0
call,out,fa10-01-61,2011-03-14 13:24:14,50.0
call,out,fa10-01-61,2011-03-15 16:24:42,29.0
call,out,fa10-01-61,2011-03-16 20:55:34,14.0
call,in,fa10-01-61,2011-03-16 19:49:31,71.0
call,out,fa10-01-61,2011-03-16 18:58:37,31.0
call,out,fa10-01-61,2011-03-17 17:31:13,52.0
call,out,fa10-01-61,2011-03-21 20:25:57,3.0
call,out,fa10-01-61,2011-03-22 12:46:45,102.0
call,out,fa10-01-61,2011-03-22 15:30:12,47.0
call,out,fa10-01-61,2011-03-22 15:22:17,50.0
call,in,fa10-01-61,2011-03-23 16:44:06,28.0
call,out,fa10-01-61,2011-03-24 13:27:30,121.0
call,in,fa10-01-61,2011-03-26 11:06:51,20.0
call,out,fa10-01-61,2011-03-26 22:43:53,9.0
call,in,fa10-01-61,2011-03-28 10:09:57,10.0
call,out,fa10-01-61,2011-03-28 11:05:32,42.0
call,out,fa10-01-61,2011-03-28 11:02:48,33.0
call,out,fa10-01-61,2011-03-28 20:24:31,23.0
call,in,fa10-01-61,2011-03-29 15:14:10,93.0
call,out,fa10-01-61,2011-03-29 11:41:58,66.0
call,out,fa10-01-61,2011-03-29 11:37:13,72.0
call,out,fa10-01-61,2011-03-29 11:04:03,125.0
call,out,fa10-01-61,2011-03-30 15:24:16,89.0
call,in,fa10-01-61,2011-04-01 18:13:47,15.0
call,out,fa10-01-61,2011-04-01 18:11:04,46.0
call,out,fa10-01-61,2011-04-01 15:32:16,30.0
call,out,fa10-01-61,2011-04-01 14:22:06,35.0
call,out,fa10-01-61,2011-04-03 18:49:57,42.0
call,out,fa10-01-61,2011-04-03 18:45:08,51.0
call,out,fa10-01-61,2011-04-04 21:23:52,23.0
call,out,fa10-01-61,2011-04-04 21:15:07,52.0
call,out,fa10-01-61,2011-04-04 20:36:49,117.0
call,out,fa10-01-61,2011-04-05 11:38:35,21.0
call,out,fa10-01-61,2011-04-05 11:37:59,31.0
call,out,fa10-01-61,2011-04-05 11:34:36,42.0
call,in,fa10-01-61,2011-04-06 17:41:47,8.0
call,out,fa10-01-61,2011-04-06 16:30:00,39.0
call,out,fa10-01-61,2011-04-06 15:53:08,141.0
call,in,fa10-01-61,2011-04-07 12:06:20,23.0
call,out,fa10-01-61,2011-04-08 14:15:14,60.0
call,out,fa10-01-61,2011-04-08 14:13:05,27.0
call,out,fa10-01-61,2011-04-08 14:11:39,46.0
call,out,fa10-01-13,2011-04-09 21:08:22,0.0
call,in,fa10-01-33,2011-04-09 18:46:59,13.0
call,out,fa10-01-61,2011-04-09 17:44:08,24.0
call,out,fa10-01-61,2011-04-10 13:38:38,49.0
call,out,fa10-01-61,2011-04-10 12:54:26,96.0
call,out,fa10-01-61,2011-04-10 10:22:47,87.0
call,out,fa10-01-61,2011-04-10 09:37:48,186.0
call,in,fa10-01-61,2011-04-10 19:18:53,38.0
call,in,fa10-01-61,2011-04-12 15:46:25,45.0
call,out,fa10-01-61,2011-04-12 15:44:51,33.0
call,in,fa10-01-61,2011-04-12 15:27:11,32.0
call,out,fa10-01-61,2011-04-12 15:27:08,35.0
call,out,fa10-01-61,2011-04-12 15:27:00,4.0
call,in,fa10-01-61,2011-04-12 15:26:32,15.0
