interaction,direction,correspondent_id,datetime,call_duration
text,in,fa10-01-51,2010-10-20 18:31:20,
text,out,fa10-01-51,2010-10-25 18:28:59,
text,out,fa10-01-51,2010-10-29 11:03:33,
text,in,fa10-01-51,2010-10-29 17:00:12,
text,out,fa10-01-51,2010-10-29 16:42:28,
text,out,fa10-01-51,2010-10-29 15:53:02,
text,out,fa10-01-51,2010-10-30 08:24:05,
text,out,fa10-01-51,2010-10-30 19:29:22,
text,out,fa10-01-51,2010-10-30 17:39:36,
text,out,fa10-01-51,2010-11-07 11:43:37,
text,out,fa10-01-51,2010-11-16 16:39:14,
text,out,fa10-01-51,2010-11-17 18:25:23,
text,in,fa10-01-51,2010-11-18 18:15:42,
text,in,fa10-01-51,2010-11-18 18:04:17,
text,out,fa10-01-51,2010-11-18 18:14:39,
text,out,fa10-01-51,2010-11-20 15:24:19,
text,out,fa10-01-51,2010-11-24 14:27:10,
text,out,fa10-01-51,2010-11-24 13:16:30,
text,out,fa10-01-51,2010-12-01 17:39:18,
text,out,fa10-01-51,2010-12-20 17:47:28,
text,out,fa10-01-51,2011-02-25 17:53:26,
text,out,fa10-01-51,2011-02-25 15:57:54,
text,in,fa10-01-51,2011-05-19 00:33:55,
text,out,fa10-01-51,2011-05-19 00:36:20,
text,out,fa10-01-51,2011-05-19 00:32:33,
call,out,fa10-01-51,2011-02-11 18:45:03,17.0
call,out,fa10-01-51,2011-02-11 18:44:27,19.0
call,out,fa10-01-51,2011-02-11 17:21:07,28.0
call,in,fa10-01-51,2011-02-11 17:01:51,137.0
call,in,fa10-01-51,2011-02-10 17:38:50,14.0
call,out,fa10-01-51,2011-02-10 17:23:21,6.0
call,out,fa10-01-04,2011-02-08 08:41:03,44.0
call,in,fa10-01-51,2011-02-07 19:12:39,22.0
call,in,fa10-01-51,2011-02-07 19:05:06,41.0
call,out,fa10-01-51,2011-02-07 18:54:03,5.0
call,out,fa10-01-51,2011-02-07 18:53:21,19.0
call,out,fa10-01-04,2011-02-07 17:28:17,31.0
call,out,fa10-01-51,2011-02-07 16:58:40,51.0
call,out,fa10-01-51,2011-02-07 16:54:56,38.0
call,out,fa10-01-04,2011-02-05 07:52:44,60.0
call,out,fa10-01-51,2011-02-04 14:47:54,64.0
call,out,fa10-01-51,2011-02-03 17:50:47,9.0
call,in,fa10-01-51,2011-02-03 17:50:01,39.0
call,out,fa10-01-51,2011-02-03 16:48:27,0.0
call,in,fa10-01-51,2011-02-01 17:34:00,68.0
call,out,fa10-01-51,2011-02-01 17:04:09,401.0
call,out,fa10-01-51,2011-02-01 17:01:11,29.0
call,out,fa10-01-51,2011-02-01 16:59:59,0.0
call,out,fa10-01-51,2011-01-31 18:33:35,7.0
call,in,fa10-01-51,2011-01-31 18:20:01,41.0
call,out,fa10-01-51,2011-01-31 18:03:29,5.0
call,in,fa10-01-51,2011-01-31 17:37:06,42.0
call,in,fa10-01-51,2011-01-30 20:39:39,18.0
