interaction,direction,correspondent_id,datetime,call_duration
text,in,fa10-01-18,2010-10-09 20:38:03,
text,in,fa10-01-18,2010-10-11 14:12:26,
text,in,fa10-01-18,2010-10-13 02:38:42,
text,in,fa10-01-18,2010-10-13 18:56:10,
text,in,fa10-01-18,2010-10-15 17:31:01,
text,in,fa10-01-18,2010-10-18 14:20:32,
text,in,fa10-01-18,2010-10-18 16:29:09,
text,in,fa10-01-18,2010-10-19 12:52:03,
text,in,fa10-01-18,2010-10-19 13:49:29,
text,in,fa10-01-18,2010-10-19 16:38:47,
text,in,fa10-01-18,2010-10-23 15:45:44,
text,out,fa10-01-18,2010-10-23 23:15:55,
text,out,fa10-01-18,2010-10-29 12:11:00,
text,out,fa10-01-18,2010-10-29 15:24:08,
text,in,fa10-01-18,2010-10-30 08:59:31,
text,out,fa10-01-18,2010-10-31 11:46:32,
text,out,fa10-01-18,2010-10-31 11:46:12,
text,out,fa10-01-18,2010-11-02 07:00:49,
text,in,fa10-01-18,2010-11-02 07:40:40,
text,in,fa10-01-18,2010-11-03 07:14:50,
text,in,fa10-01-18,2010-11-06 12:48:16,
text,in,fa10-01-18,2010-11-08 07:18:50,
text,in,fa10-01-18,2010-11-08 07:37:01,
text,out,fa10-01-18,2010-11-08 07:36:11,
text,in,fa10-01-18,2010-11-08 07:45:38,
text,in,fa10-01-18,2010-11-08 07:43:50,
text,in,fa10-01-18,2010-11-08 07:43:40,
text,in,fa10-01-18,2010-11-08 07:42:54,
text,out,fa10-01-18,2010-11-08 07:45:03,
text,out,fa10-01-18,2010-11-08 07:43:05,
text,out,fa10-01-18,2010-11-08 07:41:24,
text,in,fa10-01-18,2010-11-08 08:23:09,
text,in,fa10-01-18,2010-11-08 08:22:59,
text,out,fa10-01-18,2010-11-08 08:24:11,
text,out,fa10-01-18,2010-11-08 08:23:30,
text,in,fa10-01-18,2010-11-08 08:48:40,
text,out,fa10-01-18,2010-11-08 08:53:17,
text,out,fa10-01-18,2010-11-08 16:07:29,
text,in,fa10-01-18,2010-11-08 16:49:11,
text,out,fa10-01-18,2010-11-09 16:31:50,
text,in,fa10-01-18,2010-11-09 16:35:46,
text,in,fa10-01-18,2010-11-10 07:48:56,
text,in,fa10-01-18,2010-11-11 11:24:28,
text,in,fa10-01-18,2010-11-11 11:24:13,
text,out,fa10-01-18,2010-11-11 11:22:50,
text,in,fa10-01-18,2010-11-12 16:25:53,
text,out,fa10-01-18,2010-11-13 15:26:30,
text,in,fa10-01-18,2010-11-13 16:14:53,
text,out,fa10-01-18,2010-11-16 08:19:47,
text,in,fa10-01-18,2010-11-16 08:24:42,
text,in,fa10-01-18,2010-11-17 07:18:23,
text,in,fa10-01-18,2010-11-20 07:54:38,
text,in,fa10-01-18,2010-11-20 07:52:47,
text,in,fa10-01-18,2010-11-20 08:43:47,
text,in,fa10-01-18,2010-11-22 13:09:52,
text,in,fa10-01-18,2010-11-22 13:07:14,
text,out,fa10-01-18,2010-11-22 13:08:59,
text,in,fa10-01-18,2010-11-24 16:47:55,
text,in,fa10-01-18,2010-11-26 18:11:10,
text,out,fa10-01-18,2010-11-26 18:07:55,
text,out,fa10-01-18,2010-11-28 16:49:50,
text,out,fa10-01-18,2010-11-28 16:37:25,
text,in,fa10-01-18,2010-11-29 13:15:15,
text,out,fa10-01-18,2010-11-29 13:14:09,
text,in,fa10-01-18,2010-11-30 16:12:14,
text,out,fa10-01-18,2010-11-30 15:54:12,
text,in,fa10-01-18,2010-12-01 16:29:59,
text,out,fa10-01-18,2010-12-01 16:31:21,
text,in,fa10-01-18,2010-12-02 17:13:10,
text,out,fa10-01-18,2010-12-02 17:13:57,
text,in,fa10-01-18,2010-12-03 14:08:40,
text,out,fa10-01-18,2010-12-03 13:08:03,
text,in,fa10-01-18,2010-12-07 10:54:24,
text,in,fa10-01-18,2010-12-09 11:56:36,
text,out,fa10-01-18,2010-12-09 12:49:34,
text,in,fa10-01-18,2010-12-09 16:21:43,
text,in,fa10-01-18,2010-12-14 14:16:51,
text,out,fa10-01-18,2010-12-14 14:17:09,
text,out,fa10-01-18,2010-12-14 14:08:12,
text,in,fa10-01-18,2010-12-14 18:19:08,
text,in,fa10-01-18,2010-12-14 17:54:29,
text,out,fa10-01-18,2010-12-14 19:49:38,
text,out,fa10-01-18,2010-12-14 18:01:10,
text,in,fa10-01-18,2010-12-15 11:30:44,
text,in,fa10-01-18,2010-12-15 12:39:00,
text,out,fa10-01-18,2010-12-15 14:17:57,
text,out,fa10-01-18,2010-12-15 12:37:23,
text,in,fa10-01-18,2010-12-15 16:29:29,
text,in,fa10-01-18,2010-12-15 16:16:40,
text,out,fa10-01-18,2010-12-15 16:19:05,
text,out,fa10-01-18,2010-12-15 16:18:23,
text,out,fa10-01-18,2010-12-15 17:00:34,
text,in,fa10-01-18,2010-12-16 15:02:01,
text,in,fa10-01-18,2010-12-16 16:02:04,
text,in,fa10-01-18,2010-12-17 14:17:06,
text,in,fa10-01-18,2010-12-17 14:11:28,
text,out,fa10-01-18,2010-12-17 14:18:10,
text,out,fa10-01-18,2010-12-17 14:14:19,
text,in,fa10-01-18,2010-12-24 11:15:37,
text,in,fa10-01-18,2010-12-26 09:24:51,
text,in,fa10-01-18,2010-12-26 09:05:38,
text,in,fa10-01-18,2010-12-26 08:50:12,
text,out,fa10-01-18,2010-12-26 09:06:22,
text,out,fa10-01-18,2010-12-27 16:24:00,
text,in,fa10-01-18,2010-12-28 16:34:56,
text,out,fa10-01-18,2010-12-28 16:35:45,
text,out,fa10-01-18,2010-12-28 16:33:35,
text,out,fa10-01-18,2010-12-28 16:16:22,
text,in,fa10-01-18,2011-01-04 14:21:56,
text,out,fa10-01-18,2011-01-05 16:54:57,
text,in,fa10-01-18,2011-01-05 19:01:12,
text,in,fa10-01-18,2011-01-06 09:13:10,
text,in,fa10-01-18,2011-01-06 22:49:54,
text,out,fa10-01-18,2011-01-07 10:01:53,
text,in,fa10-01-18,2011-01-08 17:34:24,
text,in,fa10-01-18,2011-01-09 17:05:54,
text,in,fa10-01-18,2011-01-10 14:31:43,
text,out,fa10-01-18,2011-01-10 13:00:29,
text,out,fa10-01-18,2011-01-10 15:00:37,
text,out,fa10-01-18,2011-01-11 22:04:01,
text,in,fa10-01-18,2011-01-14 19:15:42,
text,in,fa10-01-18,2011-01-14 19:14:57,
text,out,fa10-01-18,2011-01-15 16:37:25,
text,in,fa10-01-18,2011-01-16 15:34:41,
text,in,fa10-01-18,2011-01-18 19:10:55,
text,in,fa10-01-18,2011-01-18 18:19:56,
text,out,fa10-01-18,2011-01-18 19:18:56,
text,out,fa10-01-18,2011-01-18 18:21:00,
text,in,fa10-01-18,2011-01-19 08:10:16,
text,in,fa10-01-18,2011-01-19 06:54:24,
text,out,fa10-01-18,2011-01-19 08:06:22,
text,in,fa10-01-18,2011-01-19 12:21:56,
text,in,fa10-01-18,2011-01-19 16:27:10,
text,out,fa10-01-18,2011-01-19 16:40:46,
text,out,fa10-01-18,2011-01-19 16:12:22,
text,in,fa10-01-18,2011-01-20 14:11:03,
text,in,fa10-01-18,2011-01-20 13:44:06,
text,out,fa10-01-18,2011-01-20 14:09:48,
text,out,fa10-01-18,2011-01-22 23:44:37,
text,in,fa10-01-18,2011-01-23 17:06:06,
text,out,fa10-01-18,2011-01-23 17:07:54,
text,in,fa10-01-18,2011-01-24 10:34:14,
text,in,fa10-01-18,2011-01-24 18:38:30,
text,in,fa10-01-18,2011-01-24 18:38:20,
text,in,fa10-01-18,2011-01-24 18:34:57,
text,out,fa10-01-18,2011-01-24 18:36:42,
text,out,fa10-01-18,2011-01-25 08:26:19,
text,in,fa10-01-18,2011-01-25 12:45:13,
text,out,fa10-01-18,2011-01-25 12:25:31,
text,in,fa10-01-18,2011-01-27 12:55:59,
text,out,fa10-01-18,2011-01-27 10:19:26,
text,in,fa10-01-18,2011-01-28 15:22:50,
text,out,fa10-01-18,2011-01-28 16:00:43,
text,in,fa10-01-18,2011-01-31 10:06:51,
text,out,fa10-01-18,2011-01-31 10:50:22,
text,in,fa10-01-18,2011-02-02 14:55:09,
text,out,fa10-01-18,2011-02-02 15:03:58,
text,out,fa10-01-18,2011-02-02 14:33:27,
text,in,fa10-01-18,2011-02-04 20:37:06,
text,in,fa10-01-18,2011-02-04 20:36:45,
text,in,fa10-01-18,2011-02-04 20:36:30,
text,in,fa10-01-18,2011-02-04 20:34:38,
text,out,fa10-01-18,2011-02-04 20:35:42,
text,out,fa10-01-18,2011-02-07 16:01:53,
text,in,fa10-01-18,2011-02-09 08:17:03,
text,in,fa10-01-18,2011-02-11 13:20:43,
text,in,fa10-01-18,2011-02-11 11:45:24,
text,in,fa10-01-18,2011-02-11 08:52:39,
text,in,fa10-01-18,2011-02-14 12:19:43,
text,in,fa10-01-18,2011-02-15 10:08:17,
text,out,fa10-01-18,2011-02-15 16:37:54,
text,out,fa10-01-18,2011-02-15 15:59:25,
text,out,fa10-01-18,2011-02-16 12:58:49,
text,in,fa10-01-18,2011-02-17 17:12:34,
text,in,fa10-01-18,2011-02-17 16:40:09,
text,out,fa10-01-18,2011-02-17 17:02:32,
text,in,fa10-01-18,2011-02-18 12:46:35,
text,out,fa10-01-18,2011-02-18 15:46:31,
text,in,fa10-01-18,2011-02-18 21:26:19,
text,in,fa10-01-18,2011-02-21 12:20:44,
text,in,fa10-01-18,2011-02-22 18:38:05,
text,in,fa10-01-18,2011-02-24 20:07:15,
text,in,fa10-01-18,2011-02-24 19:51:53,
text,out,fa10-01-18,2011-02-24 19:50:06,
text,in,fa10-01-18,2011-02-25 15:59:13,
text,in,fa10-01-18,2011-02-25 09:15:08,
text,in,fa10-01-18,2011-02-26 18:59:35,
text,out,fa10-01-18,2011-02-26 19:33:59,
text,in,fa10-01-18,2011-03-01 14:38:18,
text,out,fa10-01-18,2011-03-01 16:07:44,
text,in,fa10-01-18,2011-03-01 16:10:42,
text,in,fa10-01-18,2011-03-02 07:30:09,
text,out,fa10-01-18,2011-03-02 07:23:22,
text,in,fa10-01-18,2011-03-04 14:27:16,
text,in,fa10-01-18,2011-03-04 13:13:04,
text,out,fa10-01-18,2011-03-04 14:23:05,
text,in,fa10-01-18,2011-03-04 19:14:51,
text,in,fa10-01-18,2011-03-08 18:09:59,
text,in,fa10-01-18,2011-03-08 18:08:30,
text,out,fa10-01-18,2011-03-08 18:09:10,
text,out,fa10-01-18,2011-03-09 18:14:00,
text,in,fa10-01-18,2011-03-10 14:01:43,
text,in,fa10-01-18,2011-03-10 20:44:07,
text,out,fa10-01-18,2011-03-12 12:57:59,
text,out,fa10-01-18,2011-03-15 12:24:10,
text,out,fa10-01-18,2011-03-15 12:19:13,
text,in,fa10-01-18,2011-03-17 14:32:01,
text,out,fa10-01-18,2011-03-17 14:33:20,
text,in,fa10-01-18,2011-03-17 14:58:27,
text,in,fa10-01-18,2011-03-17 15:18:34,
text,out,fa10-01-18,2011-03-17 15:33:15,
text,in,fa10-01-18,2011-03-18 11:45:57,
text,in,fa10-01-18,2011-03-18 15:14:54,
text,out,fa10-01-18,2011-03-18 15:38:30,
text,in,fa10-01-18,2011-03-20 10:05:37,
text,in,fa10-01-18,2011-03-20 10:19:19,
text,in,fa10-01-17,2011-03-21 15:18:14,
text,in,fa10-01-17,2011-03-21 15:18:11,
text,in,fa10-01-18,2011-04-01 15:15:56,
text,in,fa10-01-18,2011-04-02 10:46:06,
text,out,fa10-01-18,2011-04-02 10:44:46,
text,in,fa10-01-18,2011-04-02 19:19:44,
text,in,fa10-01-18,2011-04-02 20:03:21,
text,in,fa10-01-18,2011-04-04 14:46:35,
text,out,fa10-01-18,2011-04-04 15:02:04,
text,in,fa10-01-18,2011-04-07 07:08:02,
text,in,fa10-01-18,2011-04-08 16:46:43,
text,in,fa10-01-18,2011-04-08 15:30:56,
text,in,fa10-01-18,2011-04-08 14:20:38,
text,out,fa10-01-18,2011-04-08 15:24:40,
text,in,fa10-01-18,2011-04-09 15:13:17,
text,out,fa10-01-18,2011-04-09 15:14:34,
text,in,fa10-01-18,2011-04-10 18:39:42,
text,out,fa10-01-18,2011-04-10 18:38:50,
text,out,fa10-01-18,2011-04-11 07:31:36,
text,in,fa10-01-18,2011-04-14 15:23:23,
text,in,fa10-01-18,2011-04-15 18:05:17,
text,in,fa10-01-18,2011-04-15 11:00:43,
text,in,fa10-01-18,2011-04-20 16:41:40,
text,in,fa10-01-18,2011-04-20 16:30:52,
text,out,fa10-01-18,2011-04-20 16:40:49,
text,out,fa10-01-18,2011-04-20 08:01:17,
text,out,fa10-01-18,2011-04-20 19:01:51,
text,in,fa10-01-18,2011-04-23 15:01:51,
text,out,fa10-01-18,2011-04-27 12:02:51,
text,in,fa10-01-18,2011-04-27 16:22:12,
text,in,fa10-01-18,2011-04-27 18:41:56,
text,in,fa10-01-18,2011-04-30 12:28:26,
text,out,fa10-01-18,2011-04-30 12:29:33,
text,in,fa10-01-18,2011-05-04 16:01:21,
text,in,fa10-01-18,2011-05-04 18:50:52,
text,out,fa10-01-18,2011-05-06 17:06:22,
text,out,fa10-01-18,2011-05-11 15:50:26,
text,in,fa10-01-18,2011-05-11 16:39:49,
text,in,fa10-01-18,2011-05-11 16:34:32,
text,out,fa10-01-18,2011-05-11 17:34:49,
text,in,fa10-01-18,2011-05-15 23:15:09,
text,in,fa10-01-18,2011-05-15 20:36:54,
text,in,fa10-01-18,2011-05-15 19:53:32,
text,in,fa10-01-18,2011-05-15 19:11:54,
text,out,fa10-01-18,2011-05-15 20:48:32,
text,in,fa10-01-18,2011-05-16 13:12:53,
text,out,fa10-01-18,2011-05-16 13:12:11,
text,out,fa10-01-18,2011-05-16 13:35:12,
text,in,fa10-01-18,2011-05-17 21:20:13,
text,in,fa10-01-18,2011-05-17 21:08:32,
text,out,fa10-01-18,2011-05-17 21:10:10,
text,out,fa10-01-18,2011-05-17 21:06:52,
text,in,fa10-01-18,2011-05-17 23:37:52,
text,in,fa10-01-18,2011-05-17 23:32:18,
text,in,fa10-01-18,2011-05-17 23:23:36,
text,in,fa10-01-18,2011-05-17 23:15:50,
text,in,fa10-01-18,2011-05-17 23:12:31,
text,in,fa10-01-18,2011-05-17 23:12:20,
text,in,fa10-01-18,2011-05-17 23:11:39,
text,in,fa10-01-18,2011-05-17 23:11:09,
text,in,fa10-01-18,2011-05-17 23:09:16,
text,in,fa10-01-18,2011-05-17 23:07:18,
text,in,fa10-01-18,2011-05-17 23:07:03,
text,out,fa10-01-18,2011-05-17 23:37:11,
text,out,fa10-01-18,2011-05-17 23:34:33,
text,out,fa10-01-18,2011-05-17 23:22:05,
text,out,fa10-01-18,2011-05-17 23:18:21,
text,out,fa10-01-18,2011-05-17 23:14:09,
text,out,fa10-01-18,2011-05-17 23:10:35,
text,out,fa10-01-18,2011-05-17 23:08:28,
text,out,fa10-01-18,2011-05-17 23:06:15,
text,in,fa10-01-18,2011-05-19 07:21:45,
text,in,fa10-01-18,2011-05-19 05:59:49,
text,in,fa10-01-18,2011-05-19 20:14:46,
text,out,fa10-01-18,2011-05-20 11:41:06,
text,out,fa10-01-18,2011-05-20 16:16:04,
text,out,fa10-01-18,2011-05-20 16:14:17,
text,out,fa10-01-18,2011-05-20 16:13:47,
text,in,fa10-01-18,2011-05-20 21:10:47,
text,in,fa10-01-18,2011-05-31 18:18:27,
text,in,fa10-01-18,2011-05-31 18:14:55,
text,out,fa10-01-18,2011-05-31 18:16:37,
text,out,fa10-01-18,2011-06-02 17:37:23,
text,in,fa10-01-18,2011-06-03 12:38:13,
text,in,fa10-01-18,2011-06-03 12:30:12,
text,out,fa10-01-18,2011-06-03 12:37:29,
text,in,fa10-01-18,2011-06-07 12:11:17,
