interaction,direction,correspondent_id,datetime,call_duration
text,out,sp10-01-44,2010-07-28 10:36:42,
text,in,sp10-01-44,2010-07-29 11:38:36,
text,out,sp10-01-44,2010-07-29 10:58:20,
text,in,sp10-01-44,2010-08-04 12:26:04,
text,in,sp10-01-44,2010-08-05 11:15:59,
text,out,sp10-01-44,2010-08-05 10:11:09,
text,in,sp10-01-44,2010-08-06 13:48:34,
text,out,sp10-01-44,2010-08-06 13:59:30,
text,out,sp10-01-44,2010-08-06 13:51:06,
text,out,sp10-01-44,2010-08-06 12:52:25,
text,out,sp10-01-44,2010-08-06 09:26:09,
text,in,sp10-01-44,2010-08-10 12:20:05,
text,out,sp10-01-44,2010-08-12 12:14:45,
text,in,sp10-01-44,2010-08-13 14:48:53,
text,in,sp10-01-44,2010-08-13 12:14:52,
text,out,sp10-01-44,2010-08-13 14:49:13,
text,out,sp10-01-44,2010-08-13 14:47:25,
text,out,sp10-01-44,2010-08-13 13:19:00,
text,out,sp10-01-44,2010-08-16 16:08:49,
text,in,sp10-01-44,2010-08-18 13:52:25,
text,in,sp10-01-44,2010-08-18 13:05:01,
text,in,sp10-01-44,2010-08-18 12:53:28,
text,out,sp10-01-44,2010-08-18 14:20:31,
text,out,sp10-01-44,2010-08-18 13:52:54,
text,out,sp10-01-44,2010-08-18 13:17:56,
text,out,sp10-01-44,2010-08-18 13:08:03,
text,out,sp10-01-44,2010-08-18 13:00:36,
text,out,sp10-01-44,2010-08-18 12:59:51,
text,out,sp10-01-44,2010-08-19 12:37:24,
text,out,sp10-01-44,2010-08-19 12:30:44,
text,in,sp10-01-42,2010-08-20 15:58:42,
text,out,sp10-01-42,2010-08-20 16:05:22,
text,out,sp10-01-42,2010-08-20 15:01:12,
text,in,sp10-01-42,2010-08-23 12:10:06,
text,in,sp10-01-42,2010-08-23 12:09:41,
text,out,sp10-01-42,2010-08-23 10:54:31,
text,in,sp10-01-44,2010-08-24 12:21:22,
text,out,sp10-01-44,2010-08-24 09:55:51,
text,in,sp10-01-44,2010-08-25 17:53:08,
text,in,sp10-01-44,2010-08-25 15:05:01,
text,out,sp10-01-44,2010-08-25 15:42:54,
text,out,sp10-01-44,2010-08-25 14:44:51,
text,in,sp10-01-44,2010-08-26 09:57:39,
text,in,sp10-01-44,2010-08-26 09:44:18,
text,out,sp10-01-44,2010-08-26 09:46:07,
text,out,sp10-01-44,2010-08-26 17:39:18,
text,in,sp10-01-44,2010-08-27 20:46:45,
text,in,sp10-01-44,2010-08-27 17:34:02,
text,in,sp10-01-44,2010-08-27 17:31:37,
