interaction,direction,correspondent_id,datetime,call_duration
text,out,sp10-01-05,2010-08-20 11:36:11,
text,in,sp10-01-05,2010-08-20 12:03:49,
text,in,sp10-01-05,2010-08-20 11:54:11,
text,out,sp10-01-05,2010-08-20 11:54:38,
text,out,sp10-01-05,2010-08-20 13:18:04,
text,in,sp10-01-05,2010-08-29 23:39:43,
text,out,sp10-01-05,2010-08-29 23:39:00,
text,in,sp10-01-05,2010-12-09 14:04:01,
text,out,sp10-01-05,2011-01-24 12:22:27,
text,out,sp10-01-05,2011-02-06 18:42:55,
text,in,sp10-01-05,2011-02-17 14:34:44,
text,in,sp10-01-05,2011-02-17 14:33:54,
text,out,sp10-01-05,2011-02-17 14:58:03,
text,out,sp10-01-05,2011-02-17 14:32:07,
call,out,sp10-01-05,2011-02-17 14:31:14,0.0
call,out,sp10-01-05,2011-02-14 19:39:07,4.0
call,out,sp10-01-05,2011-02-07 19:51:14,141.0
call,in,sp10-01-05,2011-02-06 18:43:53,55.0
call,in,sp10-01-05,2011-02-06 18:35:27,117.0
call,in,sp10-01-05,2011-02-06 18:23:45,73.0
call,out,fa10-01-04,2011-01-30 19:50:56,97.0
call,out,sp10-01-05,2011-01-24 12:49:45,9.0
call,out,sp10-01-05,2011-01-24 12:27:55,47.0
call,out,sp10-01-05,2011-01-24 12:20:08,4.0
call,out,sp10-01-05,2011-01-20 12:40:47,19.0
call,in,sp10-01-05,2011-01-08 11:20:39,27.0
call,in,sp10-01-05,2011-01-08 11:11:24,37.0
call,in,sp10-01-05,2010-12-09 17:21:34,73.0
call,in,sp10-01-05,2010-12-09 16:57:41,64.0
call,out,sp10-01-05,2010-12-09 16:56:45,21.0
call,in,sp10-01-05,2010-12-09 16:19:38,103.0
call,out,sp10-01-05,2010-12-09 15:43:50,177.0
call,in,sp10-01-05,2010-12-09 15:43:37,0.0
call,out,sp10-01-05,2010-12-09 15:43:04,6.0
call,out,sp10-01-05,2010-12-09 14:07:19,6.0
call,out,sp10-01-05,2010-12-09 13:38:14,30.0
call,out,sp10-01-05,2010-12-02 20:30:50,8.0
call,out,sp10-01-05,2010-11-29 12:14:24,3.0
call,in,sp10-01-05,2010-11-26 17:20:03,57.0
call,out,sp10-01-05,2010-11-26 17:19:07,23.0
call,in,sp10-01-05,2010-11-26 16:50:27,43.0
call,in,sp10-01-05,2010-11-26 16:36:15,91.0
call,out,sp10-01-05,2010-11-26 16:28:49,0.0
call,out,sp10-01-05,2010-11-23 20:45:41,44.0
call,out,sp10-01-05,2010-11-23 20:29:41,164.0
call,out,sp10-01-05,2010-11-22 19:18:21,114.0
call,out,sp10-01-05,2010-11-22 19:17:32,6.0
call,out,fa10-01-04,2011-03-05 18:29:48,72.0
call,out,fa10-01-04,2011-03-20 21:01:18,38.0
call,in,sp10-01-05,2011-04-03 11:21:53,34.0
call,in,sp10-01-05,2011-04-03 11:01:47,275.0
